# CurveFit Sample Data File
# Load using: "Load Frequency Response File" Data I/O menu choice
#
# Freq (Hz)         	Amplitude (V)       	Offset (V)          	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           
1930.698            	0.05000000          	0.000000            	0.04999625          	0.000002605932      	0.2633665           	0.007484196         	0.05193964          	0.00002862519       	0.1495451           	0.09255232          
2023.590            	0.05000000          	0.000000            	0.04999604          	0.000002270230      	0.2403261           	0.007347843         	0.05215929          	0.00002936295       	0.08799719          	0.09299510          
2120.951            	0.05000000          	0.000000            	0.05000261          	0.000002677172      	0.1888554           	0.009254153         	0.05232533          	0.00004730693       	1.458904            	0.6569886           
2222.996            	0.05000000          	0.000000            	0.05000087          	0.000002190000      	0.1666916           	0.009527523         	0.05259512          	0.00002695888       	0.1004339           	0.07477845          
2329.952            	0.05000000          	0.000000            	0.05000022          	0.000001120267      	0.1208725           	0.007050319         	0.05284043          	0.00001552253       	0.04634455          	0.08572651          
2442.053            	0.05000000          	0.000000            	0.04999337          	0.000002364488      	0.08032956          	0.01382172          	0.05306246          	0.00002819119       	0.1384677           	0.08105114          
2559.548            	0.05000000          	0.000000            	0.04999710          	0.000002922688      	0.01233596          	0.01073199          	0.05345080          	0.00001337316       	-0.09808933         	0.03733135          
2682.696            	0.05000000          	0.000000            	0.04998999          	0.000004642877      	-0.03289477         	0.01273531          	0.05380865          	0.00001399703       	-0.1482361          	0.03500323          
2811.769            	0.05000000          	0.000000            	0.04998622          	0.000001467836      	-0.04929258         	0.007759631         	0.05430955          	0.0001151462        	-0.4797741          	0.2696087           
2947.052            	0.05000000          	0.000000            	0.04998997          	0.000002261514      	-0.1282656          	0.01169775          	0.05463376          	0.0001361064        	0.007504270         	0.2456716           
3088.844            	0.05000000          	0.000000            	0.04998622          	0.000001953972      	-0.1687819          	0.006779659         	0.05510264          	0.00002883495       	-0.4598452          	0.06841339          
3237.458            	0.05000000          	0.000000            	0.04998487          	0.000002826086      	-0.2311594          	0.01618794          	0.05569335          	0.00002813042       	-0.3762317          	0.04855705          
3393.222            	0.05000000          	0.000000            	0.04998685          	0.000002415164      	-0.2844563          	0.01062715          	0.05632278          	0.00001151082       	-0.4918351          	0.03224308          
3556.480            	0.05000000          	0.000000            	0.04997872          	0.000002254823      	-0.3723418          	0.01021705          	0.05692734          	0.00004767426       	-0.2212349          	0.3174190           
3727.594            	0.05000000          	0.000000            	0.04998364          	0.000002382554      	-0.4350925          	0.01252676          	0.05775397          	0.00001294728       	-0.5845431          	0.05808723          
3906.940            	0.05000000          	0.000000            	0.04999207          	0.000007930887      	-0.5422837          	0.03643804          	0.05855041          	0.00003510503       	-0.5435678          	0.1490073           
4094.915            	0.05000000          	0.000000            	0.04998162          	0.000001792137      	-0.5801598          	0.008740524         	0.05960373          	0.00003420964       	-0.8277997          	0.07814986          
4291.934            	0.05000000          	0.000000            	0.04997893          	0.000002287447      	-0.6704716          	0.02293355          	0.06072406          	0.00001493930       	-0.8488586          	0.05445657          
4498.433            	0.05000000          	0.000000            	0.04997794          	0.000002258816      	-0.7685529          	0.01377534          	0.06195942          	0.00002544440       	-0.9178611          	0.05782260          
4714.866            	0.05000000          	0.000000            	0.04997660          	0.000001927946      	-0.8603588          	0.009895053         	0.06345920          	0.00001717748       	-1.041791           	0.02619067          
4941.713            	0.05000000          	0.000000            	0.04996939          	0.000003451136      	-0.9724919          	0.01313428          	0.06511810          	0.000006861327      	-1.245673           	0.01983466          
5179.475            	0.05000000          	0.000000            	0.04997416          	0.000001981423      	-1.079098           	0.01736550          	0.06703912          	0.00001416136       	-1.476189           	0.07192344          
5428.675            	0.05000000          	0.000000            	0.04998062          	0.000005584136      	-1.203998           	0.01189405          	0.06917663          	0.00002065071       	-1.518538           	0.05780556          
5689.866            	0.05000000          	0.000000            	0.04996680          	0.000002174974      	-1.359180           	0.01158561          	0.07181187          	0.00003460579       	-1.584169           	0.05000417          
5963.623            	0.05000000          	0.000000            	0.04996603          	0.000003158005      	-1.523147           	0.01738547          	0.07478855          	0.00008375448       	-2.006172           	0.1438921           
6250.552            	0.05000000          	0.000000            	0.04995891          	0.000003202232      	-1.671706           	0.02973037          	0.07838304          	0.00001344627       	-2.085415           	0.06314601          
6551.286            	0.05000000          	0.000000            	0.04995221          	0.000001722437      	-1.860132           	0.01227038          	0.08268703          	0.00001123900       	-2.358671           	0.02401302          
6866.488            	0.05000000          	0.000000            	0.04995052          	0.000003177965      	-2.084915           	0.01763002          	0.08790995          	0.00001428884       	-2.703070           	0.04000128          
