# Spectrum H, 20 nm slit
# Spectrum #00053	4:16:37 PM 4/26/2018
# Wide scan: start 750nm, end 1249.7nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
876.92               0.14827
877.3                0.164624
877.68               0.166464
878.06               0.162819
878.44               0.147754
878.82               0.155303
879.2                0.149663
879.58               0.148478
879.96               0.155813
880.34               0.156897
880.72               0.157484
881.1                0.165215
881.48               0.170518
881.86               0.154528
882.24               0.149747
882.62               0.151048
883                  0.151182
883.38               0.152055
883.76               0.159149
884.14               0.161356
884.52               0.155469
884.9                0.153012
885.28               0.151483
885.66               0.151513
886.04               0.152032
886.42               0.150169
886.8                0.145035
887.18               0.145862
887.56               0.151282
887.94               0.158084
888.32               0.155245
888.7                0.140209
889.08               0.150159
889.46               0.15125
889.84               0.153233
890.22               0.153236
890.6                0.15591
890.98               0.151934
891.36               0.147485
891.74               0.149575
892.12               0.156274
892.5                0.145145
892.88               0.15519
893.26               0.159467
893.64               0.157864
894.02               0.166117
894.4                0.166133
894.78               0.163138
895.16               0.167162
895.54               0.164991
895.92               0.164111
896.3                0.159662
896.68               0.157971
897.06               0.162352
897.44               0.154485
897.82               0.155173
898.2                0.147576
898.58               0.150072
898.96               0.15162
899.34               0.151389
899.72               0.151782
900.1                0.157299
900.48               0.16697
900.86               0.152022
901.24               0.143341
901.62               0.148546
902                  0.141799
902.38               0.148092
902.76               0.140838
903.14               0.145281
903.52               0.161525
903.9                0.156192
904.28               0.16146
904.66               0.162966
905.04               0.154086
905.42               0.155342
905.8                0.146953
906.18               0.155667
906.56               0.158282
906.94               0.151678
907.32               0.161268
907.7                0.16021
908.08               0.165202
908.46               0.160629
908.84               0.155449
909.22               0.163978
909.6                0.166665
909.98               0.162894
910.36               0.159938
910.74               0.163491
911.12               0.155472
911.5                0.151003
911.88               0.148855
912.26               0.146424
912.64               0.154125
913.02               0.15774
913.4                0.15124
913.78               0.150818
914.16               0.152499
914.54               0.154346
914.92               0.158685
915.3                0.161015
915.68               0.155261
916.06               0.161271
916.44               0.155621
916.82               0.162664
917.2                0.150308
917.58               0.149351
917.96               0.1542
918.34               0.156867
918.72               0.153379
919.1                0.150334
919.48               0.16476
919.86               0.163102
920.24               0.176191
920.62               0.168629
921                  0.164439
921.38               0.172137
921.76               0.168262
922.14               0.171462
922.52               0.1708
922.9                0.171417
923.28               0.168794
923.66               0.166195
924.04               0.161742
924.42               0.159808
924.8                0.176255
925.18               0.18004
925.56               0.184372
925.94               0.207496
926.32               0.188682
926.7                0.185884
927.08               0.169894
927.46               0.177891
927.84               0.174532
928.22               0.172806
928.6                0.164153
928.98               0.167853
929.36               0.166967
929.74               0.172257
930.12               0.172585
930.5                0.171582
930.88               0.176632
931.26               0.171167
931.64               0.163839
932.02               0.163423
932.4                0.167172
932.78               0.162326
933.16               0.160811
933.54               0.155057
933.92               0.164046
934.3                0.17718
934.68               0.173627
935.06               0.164309
935.44               0.182532
935.82               0.172978
936.2                0.167827
936.58               0.166123
936.96               0.161239
937.34               0.169898
937.72               0.165406
938.1                0.163845
938.48               0.161168
938.86               0.168032
939.24               0.168914
939.62               0.170761
940                  0.162524
940.38               0.159814
940.76               0.165692
941.14               0.164809
941.52               0.154605
941.9                0.1531
942.28               0.156812
942.66               0.152587
943.04               0.170462
943.42               0.16208
943.8                0.171358
944.18               0.174087
944.56               0.169447
944.94               0.167097
945.32               0.17167
945.7                0.160801
946.08               0.167555
946.46               0.168687
946.84               0.160041
947.22               0.163709
947.6                0.158286
947.98               0.164244
948.36               0.154579
948.74               0.153492
949.12               0.152902
949.5                0.15885
949.88               0.159808
950.26               0.165299
950.64               0.16476
951.02               0.157091
951.4                0.167798
951.78               0.17019
952.16               0.170576
952.54               0.167749
952.92               0.166191
953.3                0.172773
953.68               0.161609
954.06               0.167597
954.44               0.168681
954.82               0.158717
955.2                0.151081
955.58               0.146086
955.96               0.152152
956.34               0.149857
956.72               0.147965
957.1                0.15099
957.48               0.152652
957.86               0.160506
958.24               0.165004
958.62               0.158805
959                  0.147907
959.38               0.153255
959.76               0.149192
960.14               0.152704
960.52               0.158026
960.9                0.160661
961.28               0.15688
961.66               0.150665
962.04               0.147433
962.42               0.151798
962.8                0.145028
963.18               0.151217
963.56               0.156631
963.94               0.151019
964.32               0.147871
964.7                0.144395
965.08               0.15345
965.46               0.157529
965.84               0.156342
966.22               0.152126
966.6                0.155829
966.98               0.149536
967.36               0.153259
967.74               0.147956
968.12               0.14238
968.5                0.145268
968.88               0.148134
969.26               0.151616
969.64               0.149939
970.02               0.149091
970.4                0.150743
970.78               0.147907
971.16               0.157552
971.54               0.150458
971.92               0.150717
972.3                0.202163
972.68               0.240089
973.06               0.199006
