# Spectrum H, 50 nm slit
# Spectrum #00054	4:22:18 PM 4/26/2018
# Wide scan: start 750nm, end 1249.7nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 50um, exit 50um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1126.2               0.386755
1126.58              0.383036
1126.96              0.385606
1127.34              0.386567
1127.72              0.386164
1128.1               0.399
1128.48              0.396033
1128.86              0.385022
1129.24              0.389994
1129.62              0.393768
1130                 0.384347
1130.38              0.382043
1130.76              0.384428
1131.14              0.392292
1131.52              0.379544
1131.9               0.383578
1132.28              0.367578
1132.66              0.368921
1133.04              0.36983
1133.42              0.361619
1133.8               0.36825
1134.18              0.367867
1134.56              0.360711
1134.94              0.377431
1135.32              0.389341
1135.7               0.379404
1136.08              0.385324
1136.46              0.387725
1136.84              0.383409
1137.22              0.383902
1137.6               0.383883
1137.98              0.383896
1138.36              0.382711
1138.74              0.388537
1139.12              0.395014
1139.5               0.377392
1139.88              0.377129
1140.26              0.378372
1140.64              0.376233
1141.02              0.365864
1141.4               0.376026
1141.78              0.372988
1142.16              0.370797
1142.54              0.386132
1142.92              0.389578
1143.3               0.387248
1143.68              0.379446
1144.06              0.373222
1144.44              0.371768
1144.82              0.384473
1145.2               0.388576
1145.58              0.393947
1145.96              0.382348
1146.34              0.374345
1146.72              0.379391
1147.1               0.397513
1147.48              0.400035
1147.86              0.387154
1148.24              0.375026
1148.62              0.361834
1149                 0.376814
1149.38              0.369596
1149.76              0.382555
1150.14              0.376373
1150.52              0.368396
1150.9               0.389267
1151.28              0.386028
1151.66              0.379316
1152.04              0.381306
1152.42              0.396355
1152.8               0.390915
1153.18              0.404913
1153.56              0.394089
1153.94              0.380086
1154.32              0.382533
1154.7               0.397997
1155.08              0.395326
1155.46              0.384392
1155.84              0.384908
1156.22              0.391808
1156.6               0.388546
1156.98              0.404929
1157.36              0.377282
1157.74              0.386031
1158.12              0.405396
1158.5               0.397445
1158.88              0.382
1159.26              0.39002
1159.64              0.388709
1160.02              0.379651
1160.4               0.371112
1160.78              0.364654
1161.16              0.379479
1161.54              0.364436
1161.92              0.359377
1162.3               0.357877
1162.68              0.359971
1163.06              0.36958
