# other specrum h
# Spectrum #00065	4:39:53 PM 4/26/2018
# Wide scan: start 750nm, end 1249.8nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 100um, exit 100um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1011.24              0.801623
1011.66              0.797826
1012.08              0.788525
1012.5               0.793017
1012.92              0.780866
1013.34              0.767631
1013.76              0.743469
1014.18              0.763957
1014.6               0.776108
1015.02              0.790209
1015.44              0.78773
1015.86              0.785377
1016.28              0.75917
1016.7               0.73509
1017.12              0.715666
1017.54              0.72278
1017.96              0.754893
1018.38              0.758638
1018.8               0.766427
1019.22              0.769987
1019.64              0.788142
1020.06              0.771902
1020.48              0.758447
1020.9               0.747792
1021.32              0.75549
1021.74              0.739773
1022.16              0.704881
1022.58              0.710395
1023                 0.736702
1023.42              0.754299
1023.84              0.769818
1024.26              0.763221
1024.68              0.768936
1025.1               0.76977
1025.52              0.739451
1025.94              0.734681
1026.36              0.731958
1026.78              0.739094
1027.2               0.725444
1027.62              0.7112
1028.04              0.71601
1028.46              0.721667
1028.88              0.739185
1029.3               0.745673
1029.72              0.74908
1030.14              0.73899
1030.56              0.756658
1030.98              0.740733
1031.4               0.723254
1031.82              0.723825
1032.24              0.710457
1032.66              0.728336
1033.08              0.71466
1033.5               0.709341
1033.92              0.733496
1034.34              0.731883
1034.76              0.711619
1035.18              0.700912
1035.6               0.689953
1036.02              0.695505
1036.44              0.70813
1036.86              0.715117
1037.28              0.724974
1037.7               0.718366
1038.12              0.742116
1038.54              0.725493
1038.96              0.736573
1039.38              0.735492
1039.8               0.726087
1040.22              0.716088
1040.64              0.706858
1041.06              0.707371
1041.48              0.721462
1041.9               0.72264
1042.32              0.731903
1042.74              0.731906
1043.16              0.735563
1043.58              0.743381
1044                 0.730403
1044.42              0.741769
1044.84              0.750716
1045.26              0.725814
1045.68              0.731552
1046.1               0.70653
1046.52              0.705978
1046.94              0.717292
1047.36              0.71897
1047.78              0.711431
1048.2               0.709681
1048.62              0.702369
1049.04              0.721361
1049.46              0.707575
1049.88              0.712307
1050.3               0.718392
1050.72              0.705164
1051.14              0.706339
1051.56              0.703554
1051.98              0.709191
1052.4               0.700555
1052.82              0.701655
1053.24              0.684254
1053.66              0.700552
1054.08              0.695885
1054.5               0.718431
1054.92              0.725532
1055.34              0.718564
1055.76              0.715705
1056.18              0.698391
1056.6               0.698507
1057.02              0.717308
1057.44              0.708101
1057.86              0.688674
1058.28              0.710584
1058.7               0.692552
1059.12              0.703541
1059.54              0.71293
1059.96              0.708432
1060.38              0.693665
1060.8               0.691075
1061.22              0.692536
1061.64              0.688979
1062.06              0.699539
1062.48              0.683059
1062.9               0.686227
1063.32              0.690336
1063.74              0.693217
1064.16              0.690787
1064.58              0.695567
1065                 0.699432
1065.42              0.697706
1065.84              0.716286
1066.26              0.714582
1066.68              0.723656
1067.1               0.698709
1067.52              0.707627
1067.94              0.704051
1068.36              0.711035
1068.78              0.69988
1069.2               0.700529
1069.62              0.691861
1070.04              0.68612
1070.46              0.687541
1070.88              0.705248
1071.3               0.698024
1071.72              0.679843
1072.14              0.678152
1072.56              0.703528
1072.98              0.69412
1073.4               0.705819
1073.82              0.708253
1074.24              0.696774
1074.66              0.668926
1075.08              0.676072
1075.5               0.693987
1075.92              0.689485
1076.34              0.696995
1076.76              0.692834
1077.18              0.688719
1077.6               0.691124
1078.02              0.695875
1078.44              0.694496
1078.86              0.698637
1079.28              0.728761
1079.7               0.715104
1080.12              0.714348
1080.54              0.710431
1080.96              0.716318
1081.38              0.731523
1081.8               0.732123
1082.22              0.70702
1082.64              0.695759
1083.06              0.697787
1083.48              0.713949
1083.9               0.71393
1084.32              0.68697
1084.74              0.684267
1085.16              0.694655
1085.58              0.686694
1086                 0.689738
1086.42              0.679253
1086.84              0.666475
1087.26              0.688226
1087.68              0.695944
1088.1               0.702201
1088.52              0.712988
1088.94              0.69768
1089.36              0.687486
1089.78              0.683627
1090.2               0.680843
1090.62              0.670905
1091.04              0.669789
1091.46              0.692108
1091.88              0.718389
1092.3               0.705332
1092.72              0.716234
1093.14              0.710983
1093.56              0.693104
1093.98              0.691481
1094.4               0.688447
1094.82              0.696242
1095.24              0.705083
1095.66              0.713845
1096.08              0.703411
1096.5               0.69778
1096.92              0.713044
1097.34              0.716023
1097.76              0.688164
1098.18              0.697605
1098.6               0.701367
1099.02              0.711508
1099.44              0.696417
1099.86              0.683712
1100.28              0.698621
1100.7               0.700068
1101.12              0.691507
1101.54              0.679392
1101.96              0.694873
1102.38              0.709207
1102.8               0.727755
1103.22              0.724561
1103.64              0.689644
1104.06              0.685571
1104.48              0.681119
1104.9               0.690378
1105.32              0.729413
1105.74              0.709766
1106.16              0.712576
1106.58              0.724195
1107                 0.707416
1107.42              0.721056
1107.84              0.712894
1108.26              0.702249
1108.68              0.696859
1109.1               0.713238
1109.52              0.730144
1109.94              0.708497
1110.36              0.712287
1110.78              0.707864
1111.2               0.724892
1111.62              0.72795
1112.04              0.733496
1112.46              0.709574
1112.88              0.718872
1113.3               0.73767
1113.72              0.710824
1114.14              0.702616
1114.56              0.703204
1114.98              0.710739
1115.4               0.706183
1115.82              0.712544
1116.24              0.715546
1116.66              0.70136
1117.08              0.703132
1117.5               0.708536
1117.92              0.706777
1118.34              0.719869
1118.76              0.708678
1119.18              0.719995
1119.6               0.71023
1120.02              0.715893
1120.44              0.7027
1120.86              0.697245
1121.28              0.6967
1121.7               0.708195
1122.12              0.715698
1122.54              0.701909
1122.96              0.704427
1123.38              0.710356
1123.8               0.702571
1124.22              0.714358
1124.64              0.734249
1125.06              0.732798
1125.48              0.736264
1125.9               0.729287
1126.32              0.725915
1126.74              0.727378
1127.16              0.723465
1127.58              0.737988
1128                 0.700662
1128.42              0.709272
1128.84              0.729761
1129.26              0.737076
1129.68              0.724548
1130.1               0.709431
1130.52              0.711233
1130.94              0.711349
1131.36              0.708357
1131.78              0.712427
1132.2               0.718363
1132.62              0.714218
1133.04              0.707432
1133.46              0.705732
1133.88              0.717506
1134.3               0.702408
1134.72              0.727148
1135.14              0.732214
1135.56              0.714024
1135.98              0.728362
1136.4               0.704609
1136.82              0.696518
1137.24              0.692224
1137.66              0.687515
1138.08              0.696872
1138.5               0.721303
1138.92              0.712167
1139.34              0.722617
1139.76              0.720086
1140.18              0.706981
1140.6               0.715779
1141.02              0.710087
1141.44              0.720914
1141.86              0.719486
1142.28              0.732857
1142.7               0.731104
1143.12              0.718713
1143.54              0.725347
1143.96              0.733311
1144.38              0.720979
1144.8               0.713267
1145.22              0.726778
1145.64              0.719891
1146.06              0.721796
1146.48              0.734875
1146.9               0.714319
1147.32              0.72118
1147.74              0.731731
1148.16              0.721352
1148.58              0.727193
1149                 0.724448
1149.42              0.703531
1149.84              0.708273
1150.26              0.705702
1150.68              0.705819
1151.1               0.69422
1151.52              0.701974
1151.94              0.719904
1152.36              0.721274
1152.78              0.713037
1153.2               0.725146
1153.62              0.708669
1154.04              0.702548
1154.46              0.690082
1154.88              0.679395
1155.3               0.709438
1155.72              0.684091
1156.14              0.711161
1156.56              0.708487
1156.98              0.707127
1157.4               0.709464
1157.82              0.711697
1158.24              0.697927
1158.66              0.709954
1159.08              0.693811
1159.5               0.71391
1159.92              0.714968
1160.34              0.736427
1160.76              0.725762
1161.18              0.739117
1161.6               0.73225
1162.02              0.730416
1162.44              0.728002
1162.86              0.721566
1163.28              0.714452
1163.7               0.715942
1164.12              0.700591
1164.54              0.725727
1164.96              0.717068
1165.38              0.725327
1165.8               0.740837
1166.22              0.708519
1166.64              0.719706
1167.06              0.698296
1167.48              0.700354
1167.9               0.712239
1168.32              0.702068
1168.74              0.701438
1169.16              0.717733
1169.58              0.720248
1170                 0.718486
1170.42              0.724561
1170.84              0.754809
1171.26              0.737494
1171.68              0.72622
1172.1               0.724101
1172.52              0.72684
1172.94              0.717837
1173.36              0.733042
1173.78              0.719122
1174.2               0.703463
1174.62              0.700237
1175.04              0.698199
1175.46              0.7154
1175.88              0.707085
1176.3               0.706731
1176.72              0.725957
1177.14              0.709986
1177.56              0.716766
1177.98              0.71328
1178.4               0.711249
1178.82              0.724032
1179.24              0.710863
1179.66              0.704972
1180.08              0.706734
1180.5               0.720654
1180.92              0.737257
1181.34              0.692692
1181.76              0.720768
1182.18              0.692179
1182.6               0.687895
1183.02              0.679639
1183.44              0.704453
1183.86              0.713644
1184.28              0.703194
1184.7               0.712917
1185.12              0.705579
1185.54              0.702759
1185.96              0.695957
1186.38              0.694243
1186.8               0.696547
1187.22              0.721017
1187.64              0.712933
1188.06              0.709039
1188.48              0.692968
1188.9               0.719813
1189.32              0.707497
1189.74              0.734006
1190.16              0.743849
1190.58              0.740133
1191                 0.736556
1191.42              0.72572
1191.84              0.730195
1192.26              0.725298
1192.68              0.71182
1193.1               0.72989
1193.52              0.730961
1193.94              0.729021
1194.36              0.71883
1194.78              0.72498
1195.2               0.72598
1195.62              0.733561
1196.04              0.720209
1196.46              0.721975
1196.88              0.740418
1197.3               0.722335
1197.72              0.71574
1198.14              0.729871
1198.56              0.720563
1198.98              0.703927
1199.4               0.725863
1199.82              0.723981
1200.24              0.736702
1200.66              0.734979
1201.08              0.722147
1201.5               0.699195
1201.92              0.727365
1202.34              0.71857
1202.76              0.716464
1203.18              0.709149
1203.6               0.708042
1204.02              0.721725
1204.44              0.717727
1204.86              0.729063
1205.28              0.732393
1205.7               0.740318
1206.12              0.722942
1206.54              0.724484
1206.96              0.736294
1207.38              0.716571
1207.8               0.707481
1208.22              0.70086
1208.64              0.717081
1209.06              0.695087
1209.48              0.67886
1209.9               0.69484
1210.32              0.689557
1210.74              0.693227
1211.16              0.699802
1211.58              0.689884
1212                 0.685039
1212.42              0.701847
1212.84              0.701691
1213.26              0.699552
1213.68              0.706387
1214.1               0.712459
1214.52              0.69411
1214.94              0.703947
1215.36              0.708653
1215.78              0.710278
1216.2               0.714319
1216.62              0.722936
1217.04              0.718136
1217.46              0.71907
1217.88              0.71734
1218.3               0.705777
1218.72              0.714695
1219.14              0.70765
1219.56              0.713699
1219.98              0.709775
1220.4               0.718376
1220.82              0.74921
1221.24              0.73273
1221.66              0.716659
1222.08              0.722449
1222.5               0.732013
1222.92              0.69362
1223.34              0.70061
1223.76              0.704631
1224.18              0.71159
1224.6               0.705664
1225.02              0.711995
1225.44              0.70652
1225.86              0.72153
1226.28              0.836972
1226.7               0.905966
1227.12              0.875206
1227.54              0.878306
1227.96              0.838076
1228.38              0.882258
1228.8               0.893436
1229.22              0.878909
1229.64              0.869588
1230.06              0.871941
1230.48              0.882119
1230.9               0.871487
1231.32              0.852063
1231.74              0.902438
1232.16              0.91811
1232.58              0.86411
1233                 0.92539
1233.42              0.925422
1233.84              0.93706
1234.26              0.922397
1234.68              0.915754
1235.1               0.922806
1235.52              0.892206
1235.94              0.840695
1236.36              0.905531
1236.78              0.983771
1237.2               1.068985
1237.62              1.053132
1238.04              0.948731
1238.46              0.931056
1238.88              0.903766
1239.3               0.955517
1239.72              0.965016
1240.14              0.992063
1240.56              0.962663
1240.98              0.90619
1241.4               0.896463
1241.82              0.894081
1242.24              0.863876
1242.66              0.920749
1243.08              1.016566
1243.5               1.00805
1243.92              0.964098
1244.34              0.935658
1244.76              0.915654
1245.18              0.901215
1245.6               0.959551
1246.02              0.922897
1246.44              0.859193
1246.86              0.861644
1247.28              0.93792
1247.7               0.898709
1248.12              0.819129
1248.54              0.815556
1248.96              0.836187
1249.38              0.856623
1249.8               0.886331
