40	354.3860639161935	0.6476714407872779
60	279.6977517924645	0.6925538298455378
80	226.7492760444005	0.3873450338699878
100	188.51329451585622	0.574772909038761
120	159.31636590726538	0.49691659086028034
130	153.89630558330765	0.5326070171397559
150	138.8359223791804	0.35727482904593816
