0	0.	0.010810141057597287	0.4082482904638631
1	-0.010470107842110773	0.010810141057597287	0.4082482904638631
2	0.0026899798251513113	0.010810141057597287	0.4082482904638631
3	0.	0.010810141057597287	0.4082482904638631
4	-0.0077801280169594615	0.010810141057597287	0.4082482904638631
5	0.008069939475453935	0.011459979607512081	0.33333333333333337
6	0.005379959650302623	0.011139799870054744	0.3535533905932738
7	0.005379959650302623	0.011139799870054744	0.3535533905932738
8	0.0026899798251513113	0.010810141057597287	0.4082482904638631
9	0.	0.010810141057597287	0.4082482904638631
10	0.	0.010810141057597287	0.4082482904638631
11	0.	0.010810141057597287	0.4082482904638631
12	0.0026899798251513113	0.010810141057597287	0.4082482904638631
13	0.005379959650302623	0.011139799870054744	0.3535533905932738
14	0.008069939475453935	0.011459979607512081	0.33333333333333337
15	0.	0.010810141057597287	0.4082482904638631
16	0.005379959650302623	0.011139799870054744	0.3535533905932738
17	0.	0.010810141057597287	0.4082482904638631
18	0.	0.010810141057597287	0.4082482904638631
19	0.	0.010810141057597287	0.4082482904638631
20	0.008069939475453935	0.011459979607512081	0.33333333333333337
21	0.005379959650302623	0.011139799870054744	0.3535533905932738
22	0.013449899125756556	0.012074896087504642	0.316227766016838
23	-0.00509014819180815	0.011139799870054744	0.3535533905932738
24	0.010759919300605245	0.011771453778710335	0.32274861218395146
25	0.019409481693048125	0.018104866427197833	0.2173067468400883
26	0.03525954918546152	0.015252377291448302	0.29704426289300234
27	-0.024001683666568394	0.03623963749882065	0.10540925533894599
28	0.058228445079144375	0.03135854851615466	0.12546210878484684
29	0.16574596138649578	0.05012650345424037	0.07905694150420949
30	0.13984205557155838	0.07398858817713866	0.05174381431900304
31	0.14733237213002337	0.07224185010571614	0.05307779719875771
32	0.22563159851790593	0.07461431352691641	0.05183472411751243
33	0.08289931438748432	0.08754155862198236	0.04346252802882762
34	0.16400709263552896	0.041003214558886586	0.10063456073742666
35	0.14786721368462105	0.040470330557134844	0.1009216784699164
36	0.39183072476029823	0.07575482166480932	0.05244750312458531
37	0.5177328210138938	0.1364409505219357	0.028096194953044266
38	0.6845563515356663	0.15140322304777276	0.025351558631659443
39	0.5112383968920045	0.14800528368802995	0.025836199886132723
40	0.6523134889701605	0.1331843250055961	0.02895630594155924
41	0.006673549571454385	0.11019643813409565	0.034474854469446335
42	0.20034421095626728	0.06089363873656374	0.0642753334265791
43	0.27152460894288033	0.05666190420088294	0.07153292293991269
