40	132.63598542024872	1.1162663030879496
60	231.65934503097736	1.6946525537042956
80	302.3450018326134	1.3605408993285715
100	349.29072559854836	4.440228651268761
120	360.7414134149956	4.246520255462113
130	352.5430136676568	3.6503309578616414
150	330.72552046397686	3.6056683823176376
