# Photomultiplier 600V, Amplifier 1uA x3
# Spectrum #00013	2:47:35 PM 4/26/2018
# Wide scan: start 750nm, end 1249.79nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
886.53               0.018419
886.94               0.017471
887.35               0.016939
887.76               0.018305
888.17               0.01887
888.58               0.018854
888.99               0.017806
889.4                0.017173
889.81               0.018062
890.22               0.01692
890.63               0.019039
891.04               0.018831
891.45               0.017913
891.86               0.016683
892.27               0.016319
892.68               0.016527
893.09               0.017293
893.5                0.017439
893.91               0.015901
894.32               0.017617
894.73               0.017676
895.14               0.017101
895.55               0.016309
895.96               0.017575
896.37               0.018406
896.78               0.017588
897.19               0.016715
897.6                0.017364
898.01               0.016004
898.42               0.017283
898.83               0.016715
899.24               0.016803
899.65               0.016027
900.06               0.017137
900.47               0.017507
900.88               0.017225
901.29               0.018442
901.7                0.017176
902.11               0.017267
902.52               0.017575
902.93               0.018007
903.34               0.016384
903.75               0.016014
904.16               0.016832
904.57               0.016627
904.98               0.017215
905.39               0.017192
905.8                0.016913
906.21               0.018442
906.62               0.018318
907.03               0.018296
907.44               0.017439
907.85               0.017952
908.26               0.018429
908.67               0.017724
909.08               0.017127
909.49               0.017666
909.9                0.017802
910.31               0.016718
910.72               0.017367
911.13               0.017166
911.54               0.016929
911.95               0.017601
912.36               0.015735
912.77               0.015667
913.18               0.015203
913.59               0.01591
914                  0.017079
914.41               0.017062
914.82               0.017731
915.23               0.016056
915.64               0.016825
916.05               0.017932
916.46               0.017698
916.87               0.017092
917.28               0.017828
917.69               0.017715
918.1                0.018617
918.51               0.016481
918.92               0.017698
919.33               0.017877
919.74               0.016965
920.15               0.016822
920.56               0.017465
920.97               0.018383
921.38               0.017488
921.79               0.017036
922.2                0.016984
922.61               0.016316
923.02               0.017131
923.43               0.016144
923.84               0.015907
924.25               0.016627
924.66               0.018007
925.07               0.017939
925.48               0.018004
925.89               0.01729
926.3                0.017828
926.71               0.017364
927.12               0.015754
927.53               0.015634
927.94               0.016163
928.35               0.018049
928.76               0.016926
929.17               0.016608
929.58               0.015751
929.99               0.016842
930.4                0.017702
930.81               0.018886
931.22               0.017199
931.63               0.017462
932.04               0.018438
932.45               0.01679
932.86               0.017721
933.27               0.016653
933.68               0.017195
934.09               0.016835
934.5                0.016984
934.91               0.015742
935.32               0.017316
935.73               0.016472
936.14               0.016501
936.55               0.016296
936.96               0.017059
937.37               0.01827
937.78               0.017552
938.19               0.034328
938.6                0.028648
939.01               0.024926
939.42               0.021285
939.83               0.101556
940.24               0.159775
940.65               0.099697
941.06               0.064111
941.47               0.045755
941.88               0.034448
942.29               0.02786
942.7                0.023099
943.11               0.020525
943.52               0.019665
943.93               0.018143
944.34               0.018
944.75               0.017517
945.16               0.016666
945.57               0.017286
945.98               0.015972
946.39               0.017046
946.8                0.016433
947.21               0.017692
947.62               0.017231
948.03               0.017319
948.44               0.016887
948.85               0.01679
949.26               0.016365
949.67               0.016793
950.08               0.016712
950.49               0.016261
950.9                0.01667
951.31               0.017445
951.72               0.016978
952.13               0.016225
952.54               0.015621
952.95               0.016283
953.36               0.015764
953.77               0.016799
954.18               0.016027
954.59               0.016615
955                  0.018
955.41               0.016897
955.82               0.018283
956.23               0.017338
956.64               0.018182
957.05               0.016326
957.46               0.016864
957.87               0.016965
958.28               0.01692
958.69               0.017685
959.1                0.01861
959.51               0.018549
959.92               0.018789
960.33               0.018104
960.74               0.017218
961.15               0.017543
961.56               0.017257
961.97               0.016378
962.38               0.016355
962.79               0.01701
963.2                0.01652
963.61               0.016666
964.02               0.01727
964.43               0.016598
964.84               0.016767
965.25               0.016118
965.66               0.017332
966.07               0.016959
966.48               0.017702
966.89               0.017296
967.3                0.016222
967.71               0.01689
968.12               0.016313
968.53               0.015498
968.94               0.01628
969.35               0.017088
969.76               0.018004
970.17               0.017118
970.58               0.017526
970.99               0.017673
971.4                0.017737
971.81               0.01803
972.22               0.016705
972.63               0.016209
973.04               0.016673
973.45               0.016478
973.86               0.017935
974.27               0.016592
974.68               0.017231
975.09               0.017004
975.5                0.017789
975.91               0.017153
976.32               0.017202
976.73               0.017367
977.14               0.01691
977.55               0.01592
977.96               0.015764
978.37               0.016637
978.78               0.017601
979.19               0.016465
979.6                0.015771
980.01               0.016832
980.42               0.015754
980.83               0.017491
