Record Length,2500,Points,-4.12000E-6,-8.000000E-3,
Sample Interval,4.00000E-9,s,-4.11600E-6,-8.000000E-3,
Trigger Point,1.0300E3,Samples,-4.11200E-6,-8.000000E-3,
,,,-4.10800E-6,-8.000000E-3,
,,,-4.10400E-6,0.0,
,,,-4.10000E-6,-8.000000E-3,
Source,CH1,,-4.09600E-6,-8.000000E-3,
Vertical Units,Volts,,-4.09200E-6,0.0,
Vertical Scale,200.00001E-3,,-4.08800E-6,-8.000000E-3,
Vertical Offset,0,,-4.08400E-6,-8.000000E-3,
Horizontal Units,s,,-4.08000E-6,-8.000000E-3,
Horizontal Scale,1.000E-6,,-4.07600E-6,-8.000000E-3,
Pt Fmt,Y,,-4.07200E-6,-16.0000E-3,
Yzero,-3.28000,,-4.06800E-6,-16.0000E-3,
Probe Atten,10.0000,,-4.06400E-6,0.0,
,,,-4.06000E-6,-8.000000E-3,
Note,TDS 1001B - 2:12:44 PM   5/3/2018,,-4.05600E-6,-8.000000E-3,
,,,-4.05200E-6,0.0,
,,,-4.04800E-6,0.0,
,,,-4.04400E-6,8.000000E-3,
,,,-4.04000E-6,8.000000E-3,
,,,-4.03600E-6,0.0,
,,,-4.03200E-6,0.0,
,,,-4.02800E-6,0.0,
,,,-4.02400E-6,0.0,
,,,-4.02000E-6,-8.000000E-3,
,,,-4.01600E-6,-8.000000E-3,
,,,-4.01200E-6,0.0,
,,,-4.00800E-6,-8.000000E-3,
,,,-4.00400E-6,-8.000000E-3,
,,,-4.00000E-6,-8.000000E-3,
,,,-3.99600E-6,-16.0000E-3,
,,,-3.99200E-6,-8.000000E-3,
,,,-3.98800E-6,0.0,
,,,-3.98400E-6,-8.000000E-3,
,,,-3.98000E-6,0.0,
,,,-3.97600E-6,0.0,
,,,-3.97200E-6,-16.0000E-3,
,,,-3.96800E-6,-8.000000E-3,
,,,-3.96400E-6,-16.0000E-3,
,,,-3.96000E-6,0.0,
,,,-3.95600E-6,-8.000000E-3,
,,,-3.95200E-6,-8.000000E-3,
,,,-3.94800E-6,0.0,
,,,-3.94400E-6,0.0,
,,,-3.94000E-6,-8.000000E-3,
,,,-3.93600E-6,-8.000000E-3,
,,,-3.93200E-6,0.0,
,,,-3.92800E-6,0.0,
,,,-3.92400E-6,8.000000E-3,
,,,-3.92000E-6,8.000000E-3,
,,,-3.91600E-6,-8.000000E-3,
,,,-3.91200E-6,-16.0000E-3,
,,,-3.90800E-6,-8.000000E-3,
,,,-3.90400E-6,-8.000000E-3,
,,,-3.90000E-6,-8.000000E-3,
,,,-3.89600E-6,0.0,
,,,-3.89200E-6,0.0,
,,,-3.88800E-6,-8.000000E-3,
,,,-3.88400E-6,0.0,
,,,-3.88000E-6,0.0,
,,,-3.87600E-6,-8.000000E-3,
,,,-3.87200E-6,0.0,
,,,-3.86800E-6,0.0,
,,,-3.86400E-6,-8.000000E-3,
,,,-3.86000E-6,-16.0000E-3,
,,,-3.85600E-6,-16.0000E-3,
,,,-3.85200E-6,-8.000000E-3,
,,,-3.84800E-6,-16.0000E-3,
,,,-3.84400E-6,-8.000000E-3,
,,,-3.84000E-6,0.0,
,,,-3.83600E-6,-24.00000E-3,
,,,-3.83200E-6,8.000000E-3,
,,,-3.82800E-6,-8.000000E-3,
,,,-3.82400E-6,0.0,
,,,-3.82000E-6,0.0,
,,,-3.81600E-6,-8.000000E-3,
,,,-3.81200E-6,-8.000000E-3,
,,,-3.80800E-6,-16.0000E-3,
,,,-3.80400E-6,0.0,
,,,-3.80000E-6,-8.000000E-3,
,,,-3.79600E-6,0.0,
,,,-3.79200E-6,-8.000000E-3,
,,,-3.78800E-6,-8.000000E-3,
,,,-3.78400E-6,0.0,
,,,-3.78000E-6,-8.000000E-3,
,,,-3.77600E-6,0.0,
,,,-3.77200E-6,-8.000000E-3,
,,,-3.76800E-6,-8.000000E-3,
,,,-3.76400E-6,-8.000000E-3,
,,,-3.76000E-6,-8.000000E-3,
,,,-3.75600E-6,-8.000000E-3,
,,,-3.75200E-6,-8.000000E-3,
,,,-3.74800E-6,-8.000000E-3,
,,,-3.74400E-6,0.0,
,,,-3.74000E-6,-8.000000E-3,
,,,-3.73600E-6,-8.000000E-3,
,,,-3.73200E-6,-16.0000E-3,
,,,-3.72800E-6,0.0,
,,,-3.72400E-6,-8.000000E-3,
,,,-3.72000E-6,-8.000000E-3,
,,,-3.71600E-6,-16.0000E-3,
,,,-3.71200E-6,-16.0000E-3,
,,,-3.70800E-6,-8.000000E-3,
,,,-3.70400E-6,-16.0000E-3,
,,,-3.70000E-6,-8.000000E-3,
,,,-3.69600E-6,-8.000000E-3,
,,,-3.69200E-6,-24.00000E-3,
,,,-3.68800E-6,0.0,
,,,-3.68400E-6,-8.000000E-3,
,,,-3.68000E-6,-8.000000E-3,
,,,-3.67600E-6,-8.000000E-3,
,,,-3.67200E-6,-8.000000E-3,
,,,-3.66800E-6,0.0,
,,,-3.66400E-6,-16.0000E-3,
,,,-3.66000E-6,-8.000000E-3,
,,,-3.65600E-6,-8.000000E-3,
,,,-3.65200E-6,0.0,
,,,-3.64800E-6,-16.0000E-3,
,,,-3.64400E-6,0.0,
,,,-3.64000E-6,-16.0000E-3,
,,,-3.63600E-6,-8.000000E-3,
,,,-3.63200E-6,8.000000E-3,
,,,-3.62800E-6,-16.0000E-3,
,,,-3.62400E-6,-16.0000E-3,
,,,-3.62000E-6,-16.0000E-3,
,,,-3.61600E-6,0.0,
,,,-3.61200E-6,-24.00000E-3,
,,,-3.60800E-6,-8.000000E-3,
,,,-3.60400E-6,0.0,
,,,-3.60000E-6,-8.000000E-3,
,,,-3.59600E-6,-8.000000E-3,
,,,-3.59200E-6,0.0,
,,,-3.58800E-6,-16.0000E-3,
,,,-3.58400E-6,0.0,
,,,-3.58000E-6,-16.0000E-3,
,,,-3.57600E-6,-8.000000E-3,
,,,-3.57200E-6,-8.000000E-3,
,,,-3.56800E-6,0.0,
,,,-3.56400E-6,-8.000000E-3,
,,,-3.56000E-6,-16.0000E-3,
,,,-3.55600E-6,-8.000000E-3,
,,,-3.55200E-6,0.0,
,,,-3.54800E-6,-8.000000E-3,
,,,-3.54400E-6,-8.000000E-3,
,,,-3.54000E-6,0.0,
,,,-3.53600E-6,-8.000000E-3,
,,,-3.53200E-6,-24.00000E-3,
,,,-3.52800E-6,-8.000000E-3,
,,,-3.52400E-6,-16.0000E-3,
,,,-3.52000E-6,-16.0000E-3,
,,,-3.51600E-6,-8.000000E-3,
,,,-3.51200E-6,-8.000000E-3,
,,,-3.50800E-6,-8.000000E-3,
,,,-3.50400E-6,-8.000000E-3,
,,,-3.50000E-6,-16.0000E-3,
,,,-3.49600E-6,0.0,
,,,-3.49200E-6,8.000000E-3,
,,,-3.48800E-6,-16.0000E-3,
,,,-3.48400E-6,-8.000000E-3,
,,,-3.48000E-6,-16.0000E-3,
,,,-3.47600E-6,-16.0000E-3,
,,,-3.47200E-6,-16.0000E-3,
,,,-3.46800E-6,0.0,
,,,-3.46400E-6,-8.000000E-3,
,,,-3.46000E-6,-8.000000E-3,
,,,-3.45600E-6,-8.000000E-3,
,,,-3.45200E-6,-16.0000E-3,
,,,-3.44800E-6,-8.000000E-3,
,,,-3.44400E-6,-8.000000E-3,
,,,-3.44000E-6,-16.0000E-3,
,,,-3.43600E-6,0.0,
,,,-3.43200E-6,8.000000E-3,
,,,-3.42800E-6,-8.000000E-3,
,,,-3.42400E-6,0.0,
,,,-3.42000E-6,-8.000000E-3,
,,,-3.41600E-6,-8.000000E-3,
,,,-3.41200E-6,-8.000000E-3,
,,,-3.40800E-6,-16.0000E-3,
,,,-3.40400E-6,-16.0000E-3,
,,,-3.40000E-6,0.0,
,,,-3.39600E-6,0.0,
,,,-3.39200E-6,-8.000000E-3,
,,,-3.38800E-6,0.0,
,,,-3.38400E-6,0.0,
,,,-3.38000E-6,-8.000000E-3,
,,,-3.37600E-6,-8.000000E-3,
,,,-3.37200E-6,0.0,
,,,-3.36800E-6,0.0,
,,,-3.36400E-6,-8.000000E-3,
,,,-3.36000E-6,-8.000000E-3,
,,,-3.35600E-6,-8.000000E-3,
,,,-3.35200E-6,0.0,
,,,-3.34800E-6,8.000000E-3,
,,,-3.34400E-6,-8.000000E-3,
,,,-3.34000E-6,-8.000000E-3,
,,,-3.33600E-6,-8.000000E-3,
,,,-3.33200E-6,0.0,
,,,-3.32800E-6,-8.000000E-3,
,,,-3.32400E-6,-8.000000E-3,
,,,-3.32000E-6,-8.000000E-3,
,,,-3.31600E-6,0.0,
,,,-3.31200E-6,-24.00000E-3,
,,,-3.30800E-6,-8.000000E-3,
,,,-3.30400E-6,-16.0000E-3,
,,,-3.30000E-6,-8.000000E-3,
,,,-3.29600E-6,-24.00000E-3,
,,,-3.29200E-6,8.000000E-3,
,,,-3.28800E-6,-16.0000E-3,
,,,-3.28400E-6,-16.0000E-3,
,,,-3.28000E-6,0.0,
,,,-3.27600E-6,0.0,
,,,-3.27200E-6,-8.000000E-3,
,,,-3.26800E-6,-8.000000E-3,
,,,-3.26400E-6,0.0,
,,,-3.26000E-6,0.0,
,,,-3.25600E-6,-16.0000E-3,
,,,-3.25200E-6,-16.0000E-3,
,,,-3.24800E-6,0.0,
,,,-3.24400E-6,0.0,
,,,-3.24000E-6,-8.000000E-3,
,,,-3.23600E-6,-8.000000E-3,
,,,-3.23200E-6,0.0,
,,,-3.22800E-6,-8.000000E-3,
,,,-3.22400E-6,-8.000000E-3,
,,,-3.22000E-6,-8.000000E-3,
,,,-3.21600E-6,-16.0000E-3,
,,,-3.21200E-6,0.0,
,,,-3.20800E-6,0.0,
,,,-3.20400E-6,-8.000000E-3,
,,,-3.20000E-6,-16.0000E-3,
,,,-3.19600E-6,-16.0000E-3,
,,,-3.19200E-6,-16.0000E-3,
,,,-3.18800E-6,-8.000000E-3,
,,,-3.18400E-6,-8.000000E-3,
,,,-3.18000E-6,-8.000000E-3,
,,,-3.17600E-6,-8.000000E-3,
,,,-3.17200E-6,-16.0000E-3,
,,,-3.16800E-6,-8.000000E-3,
,,,-3.16400E-6,-16.0000E-3,
,,,-3.16000E-6,0.0,
,,,-3.15600E-6,-16.0000E-3,
,,,-3.15200E-6,-8.000000E-3,
,,,-3.14800E-6,-16.0000E-3,
,,,-3.14400E-6,-8.000000E-3,
,,,-3.14000E-6,0.0,
,,,-3.13600E-6,0.0,
,,,-3.13200E-6,0.0,
,,,-3.12800E-6,0.0,
,,,-3.12400E-6,-8.000000E-3,
,,,-3.12000E-6,0.0,
,,,-3.11600E-6,-8.000000E-3,
,,,-3.11200E-6,-8.000000E-3,
,,,-3.10800E-6,-16.0000E-3,
,,,-3.10400E-6,-16.0000E-3,
,,,-3.10000E-6,-8.000000E-3,
,,,-3.09600E-6,-8.000000E-3,
,,,-3.09200E-6,-8.000000E-3,
,,,-3.08800E-6,-32.00000E-3,
,,,-3.08400E-6,-16.0000E-3,
,,,-3.08000E-6,-24.00000E-3,
,,,-3.07600E-6,-8.000000E-3,
,,,-3.07200E-6,0.0,
,,,-3.06800E-6,-8.000000E-3,
,,,-3.06400E-6,0.0,
,,,-3.06000E-6,-8.000000E-3,
,,,-3.05600E-6,-16.0000E-3,
,,,-3.05200E-6,-8.000000E-3,
,,,-3.04800E-6,-8.000000E-3,
,,,-3.04400E-6,-8.000000E-3,
,,,-3.04000E-6,-8.000000E-3,
,,,-3.03600E-6,-8.000000E-3,
,,,-3.03200E-6,-8.000000E-3,
,,,-3.02800E-6,0.0,
,,,-3.02400E-6,-8.000000E-3,
,,,-3.02000E-6,-16.0000E-3,
,,,-3.01600E-6,-16.0000E-3,
,,,-3.01200E-6,0.0,
,,,-3.00800E-6,-8.000000E-3,
,,,-3.00400E-6,0.0,
,,,-3.00000E-6,0.0,
,,,-2.99600E-6,-8.000000E-3,
,,,-2.99200E-6,0.0,
,,,-2.98800E-6,0.0,
,,,-2.98400E-6,-8.000000E-3,
,,,-2.98000E-6,-8.000000E-3,
,,,-2.97600E-6,-8.000000E-3,
,,,-2.97200E-6,-8.000000E-3,
,,,-2.96800E-6,-8.000000E-3,
,,,-2.96400E-6,-8.000000E-3,
,,,-2.96000E-6,0.0,
,,,-2.95600E-6,0.0,
,,,-2.95200E-6,0.0,
,,,-2.94800E-6,-16.0000E-3,
,,,-2.94400E-6,0.0,
,,,-2.94000E-6,-8.000000E-3,
,,,-2.93600E-6,0.0,
,,,-2.93200E-6,-8.000000E-3,
,,,-2.92800E-6,-8.000000E-3,
,,,-2.92400E-6,-16.0000E-3,
,,,-2.92000E-6,-8.000000E-3,
,,,-2.91600E-6,-8.000000E-3,
,,,-2.91200E-6,-8.000000E-3,
,,,-2.90800E-6,-8.000000E-3,
,,,-2.90400E-6,-16.0000E-3,
,,,-2.90000E-6,-16.0000E-3,
,,,-2.89600E-6,-8.000000E-3,
,,,-2.89200E-6,-8.000000E-3,
,,,-2.88800E-6,-8.000000E-3,
,,,-2.88400E-6,0.0,
,,,-2.88000E-6,-8.000000E-3,
,,,-2.87600E-6,0.0,
,,,-2.87200E-6,0.0,
,,,-2.86800E-6,0.0,
,,,-2.86400E-6,-8.000000E-3,
,,,-2.86000E-6,8.000000E-3,
,,,-2.85600E-6,-8.000000E-3,
,,,-2.85200E-6,-8.000000E-3,
,,,-2.84800E-6,0.0,
,,,-2.84400E-6,0.0,
,,,-2.84000E-6,-8.000000E-3,
,,,-2.83600E-6,0.0,
,,,-2.83200E-6,-16.0000E-3,
,,,-2.82800E-6,-8.000000E-3,
,,,-2.82400E-6,0.0,
,,,-2.82000E-6,-16.0000E-3,
