#  # Mosspec Data File for Experiment 29 
#  # Acquisition Time 3919.5 sec 
1	4005.	0	0
2	3976.	0	0
3	3916.	0	0
4	3990.	0	0
5	3976.	0	0
6	4007.	0	0
7	3997.	0	0
8	3948.	0	0
9	3958.	0	0
10	3992.	0	0
11	3956.	0	0
12	4059.	0	0
13	3822.	0	0
14	3910.	0	0
15	3960.	0	0
16	3873.	0	0
17	3891.	0	0
18	3934.	0	0
19	4019.	0	0
20	3991.	0	0
21	3935.	0	0
22	4014.	0	0
23	3908.	0	0
24	3970.	0	0
25	3964.	0	0
26	4018.	0	0
27	4035.	0	0
28	4021.	0	0
29	3922.	0	0
30	4060.	0	0
31	3976.	0	0
32	4033.	0	0
33	3961.	0	0
34	4052.	0	0
35	3986.	0	0
36	3998.	0	0
37	3924.	0	0
38	3982.	0	0
39	3900.	0	0
40	3948.	0	0
41	4000.	0	0
42	4080.	0	0
43	4045.	0	0
44	3997.	0	0
45	3954.	0	0
46	3870.	0	0
47	3983.	0	0
48	4013.	0	0
49	3992.	0	0
50	3939.	0	0
51	4034.	0	0
52	3904.	0	0
53	3883.	0	0
54	4020.	0	0
55	3955.	0	0
56	3924.	0	0
57	3961.	0	0
58	4014.	0	0
59	4058.	0	0
60	3953.	0	0
61	3954.	0	0
62	3936.	0	0
63	4055.	0	0
64	3990.	0	0
65	4027.	0	0
66	3942.	0	0
67	3862.	0	0
68	3931.	0	0
69	3927.	0	0
70	4101.	0	0
71	3910.	0	0
72	3902.	0	0
73	3850.	0	0
74	3921.	0	0
75	3953.	0	0
76	3960.	0	0
77	3845.	0	0
78	3916.	0	0
79	4030.	0	0
80	3954.	0	0
81	4020.	0	0
82	3947.	0	0
83	3917.	0	0
84	4036.	0	0
85	3958.	0	0
86	3934.	0	0
87	3918.	0	0
88	3881.	0	0
89	3965.	0	0
90	3991.	0	0
91	3821.	0	0
92	3923.	0	0
93	3893.	0	0
94	3985.	0	0
95	4025.	0	0
96	3846.	0	0
97	3828.	0	0
98	3894.	0	0
99	3962.	0	0
100	3883.	0	0
101	3956.	0	0
102	3874.	0	0
103	3896.	0	0
104	4034.	0	0
105	3995.	0	0
106	3796.	0	0
107	3857.	0	0
108	3898.	0	0
109	3867.	0	0
110	3766.	0	0
111	3798.	0	0
112	3804.	0	0
113	3692.	0	0
114	3745.	0	0
115	3633.	0	0
116	3700.	0	0
117	3500.	0	0
118	3535.	0	0
119	3519.	0	0
120	3645.	0	0
121	3707.	0	0
122	3810.	0	0
123	3741.	0	0
124	3775.	0	0
125	3810.	0	0
126	3924.	0	0
127	3876.	0	0
128	3748.	0	0
129	3940.	0	0
130	3893.	0	0
131	3823.	0	0
132	3915.	0	0
133	3930.	0	0
134	3908.	0	0
135	3926.	0	0
136	4094.	0	0
137	4035.	0	0
138	4070.	0	0
139	3964.	0	0
140	3998.	0	0
141	3840.	0	0
142	3887.	0	0
143	4008.	0	0
144	3903.	0	0
145	3947.	0	0
146	3946.	0	0
147	3997.	0	0
148	3833.	0	0
149	3907.	0	0
150	3906.	0	0
151	3941.	0	0
152	3997.	0	0
153	3930.	0	0
154	4061.	0	0
155	3974.	0	0
156	3925.	0	0
157	3903.	0	0
158	3990.	0	0
159	3913.	0	0
160	3951.	0	0
161	3929.	0	0
162	3805.	0	0
163	3955.	0	0
164	4032.	0	0
165	3796.	0	0
166	3824.	0	0
167	3877.	0	0
168	3759.	0	0
169	3843.	0	0
170	3835.	0	0
171	3641.	0	0
172	3773.	0	0
173	3718.	0	0
174	3666.	0	0
175	3595.	0	0
176	3733.	0	0
177	3602.	0	0
178	3844.	0	0
179	3737.	0	0
180	3735.	0	0
181	3781.	0	0
182	3861.	0	0
183	3897.	0	0
184	3989.	0	0
185	3873.	0	0
186	3845.	0	0
187	3937.	0	0
188	3910.	0	0
189	3925.	0	0
190	3839.	0	0
191	3935.	0	0
192	3922.	0	0
193	3955.	0	0
194	3808.	0	0
195	4056.	0	0
196	3893.	0	0
197	3951.	0	0
198	3839.	0	0
199	3964.	0	0
200	3991.	0	0
201	3963.	0	0
202	4102.	0	0
203	3785.	0	0
204	4010.	0	0
205	3855.	0	0
206	3979.	0	0
207	3918.	0	0
208	3914.	0	0
209	3976.	0	0
210	3896.	0	0
211	3904.	0	0
212	3967.	0	0
213	3761.	0	0
214	4005.	0	0
215	3961.	0	0
216	3852.	0	0
217	3949.	0	0
218	3934.	0	0
219	3993.	0	0
220	3922.	0	0
221	3931.	0	0
222	3952.	0	0
223	3870.	0	0
224	3887.	0	0
225	3920.	0	0
226	3812.	0	0
227	3830.	0	0
228	3748.	0	0
229	3752.	0	0
230	3729.	0	0
231	3756.	0	0
232	3717.	0	0
233	3799.	0	0
234	3828.	0	0
235	3915.	0	0
236	3878.	0	0
237	3787.	0	0
238	3826.	0	0
239	3890.	0	0
240	3913.	0	0
241	3816.	0	0
242	3902.	0	0
243	3894.	0	0
244	3967.	0	0
245	3848.	0	0
246	3893.	0	0
247	3936.	0	0
248	3993.	0	0
249	3866.	0	0
250	4038.	0	0
251	3866.	0	0
252	3849.	0	0
253	3894.	0	0
254	3862.	0	0
255	3772.	0	0
256	3816.	0	0
257	3970.	0	0
258	3892.	0	0
259	3879.	0	0
260	3892.	0	0
261	3862.	0	0
262	4125.	0	0
263	4022.	0	0
264	3945.	0	0
265	3997.	0	0
266	3935.	0	0
267	3889.	0	0
268	3951.	0	0
269	3843.	0	0
270	3651.	0	0
271	3793.	0	0
272	3772.	0	0
273	3704.	0	0
274	3607.	0	0
275	3830.	0	0
276	3720.	0	0
277	3807.	0	0
278	3730.	0	0
279	3757.	0	0
280	3882.	0	0
281	3875.	0	0
282	3991.	0	0
283	3778.	0	0
